ID,Order Date,Product Name,Sales,Quantity,Year,Date_Ordinal
2003,2019-12-27 00:00:00,Machines - Quod,105.51,10,2019,737420.0
2004,2019-12-26 00:00:00,Paper - Ex,479.9,3,2019,737419.0
2005,2019-12-25 00:00:00,Bookcases - Reiciendis,155.69,3,2019,737418.0
2006,2019-12-25 00:00:00,Machines - Blanditiis,436.51,1,2019,737418.0
2007,2019-12-24 00:00:00,Copiers - Nihil,750.46,3,2019,737417.0
2008,2019-12-24 00:00:00,Binders - Soluta,119.49,7,2019,737417.0
2009,2019-12-23 00:00:00,Paper - Facilis,270.9,9,2019,737416.0
2010,2019-12-22 00:00:00,Bookcases - Eos,613.71,3,2019,737415.0
2011,2019-12-22 00:00:00,Envelopes - Sint,148.7,3,2019,737415.0
2012,2019-12-22 00:00:00,Furnishings - Dolores,652.64,8,2019,737415.0
2013,2019-12-22 00:00:00,Binders - Ab,771.01,1,2019,737415.0
2014,2019-12-22 00:00:00,Binders - Accusantium,16.41,1,2019,737415.0
2015,2019-12-22 00:00:00,Bookcases - Recusandae,703.14,8,2019,737415.0
2016,2019-12-22 00:00:00,Furnishings - Incidunt,594.41,8,2019,737415.0
2017,2019-12-21 00:00:00,Chairs - Repellendus,427.76,6,2019,737414.0
2018,2019-12-20 00:00:00,Art - Voluptatibus,549.31,7,2019,737413.0
2019,2019-12-20 00:00:00,Paper - Voluptatem,976.46,3,2019,737413.0
2020,2019-12-20 00:00:00,Machines - Architecto,342.73,3,2019,737413.0
2021,2019-12-20 00:00:00,Accessories - Assumenda,886.32,3,2019,737413.0
2022,2019-12-19 00:00:00,Furnishings - Minus,390.74,9,2019,737412.0
2023,2019-12-19 00:00:00,Art - Alias,265.21,5,2019,737412.0
2024,2019-12-19 00:00:00,Envelopes - Beatae,23.11,7,2019,737412.0
2025,2019-12-17 00:00:00,Furnishings - Doloribus,403.32,8,2019,737410.0
2026,2019-12-17 00:00:00,Paper - Unde,617.47,3,2019,737410.0
2027,2019-12-17 00:00:00,Machines - Quasi,135.21,5,2019,737410.0
2028,2019-12-16 00:00:00,Machines - Doloribus,869.66,8,2019,737409.0
2029,2019-12-16 00:00:00,Binders - Explicabo,348.73,10,2019,737409.0
2030,2019-12-16 00:00:00,Binders - Doloribus,291.78,8,2019,737409.0
2031,2019-12-16 00:00:00,Phones - Doloribus,784.09,6,2019,737409.0
2032,2019-12-15 00:00:00,Phones - Fugiat,858.59,5,2019,737408.0
2033,2019-12-15 00:00:00,Phones - Hic,281.46,4,2019,737408.0
2034,2019-12-15 00:00:00,Paper - Ab,48.97,4,2019,737408.0
2035,2019-12-14 00:00:00,Bookcases - Perspiciatis,809.04,5,2019,737407.0
2036,2019-12-14 00:00:00,Paper - Iure,999.76,4,2019,737407.0
2037,2019-12-14 00:00:00,Bookcases - Asperiores,545.87,8,2019,737407.0
2038,2019-12-14 00:00:00,Accessories - Impedit,700.72,2,2019,737407.0
2039,2019-12-13 00:00:00,Envelopes - Optio,684.63,5,2019,737406.0
2040,2019-12-13 00:00:00,Machines - Vitae,760.88,2,2019,737406.0
2041,2019-12-13 00:00:00,Binders - Saepe,44.84,6,2019,737406.0
2042,2019-12-13 00:00:00,Accessories - Sit,665.26,9,2019,737406.0
2043,2019-12-13 00:00:00,Art - Ipsa,236.4,10,2019,737406.0
2044,2019-12-13 00:00:00,Furnishings - Saepe,721.88,7,2019,737406.0
2045,2019-12-12 00:00:00,Furnishings - Harum,808.11,3,2019,737405.0
2046,2019-12-12 00:00:00,Furnishings - Iusto,303.54,2,2019,737405.0
2047,2019-12-12 00:00:00,Art - Debitis,76.43,3,2019,737405.0
2048,2019-12-12 00:00:00,Machines - Enim,546.58,8,2019,737405.0
2049,2019-12-11 00:00:00,Phones - Officia,311.83,3,2019,737404.0
2050,2019-12-10 00:00:00,Machines - Voluptatum,81.18,5,2019,737403.0
2051,2019-12-10 00:00:00,Tables - Cum,229.13,3,2019,737403.0
2052,2019-12-10 00:00:00,Phones - Ratione,594.93,10,2019,737403.0
2053,2019-12-09 00:00:00,Art - Cum,826.8,3,2019,737402.0
2054,2019-12-08 00:00:00,Bookcases - Iure,469.8,3,2019,737401.0
2055,2019-12-08 00:00:00,Accessories - Minus,560.99,6,2019,737401.0
2056,2019-12-07 00:00:00,Chairs - Exercitationem,397.38,3,2019,737400.0
2057,2019-12-07 00:00:00,Phones - Fugit,513.49,3,2019,737400.0
2058,2019-12-07 00:00:00,Paper - Reiciendis,209.5,9,2019,737400.0
2059,2019-12-06 00:00:00,Paper - Eaque,732.51,7,2019,737399.0
2060,2019-12-06 00:00:00,Bookcases - Placeat,96.14,8,2019,737399.0
2061,2019-12-06 00:00:00,Envelopes - Est,209.96,8,2019,737399.0
2062,2019-12-06 00:00:00,Binders - Voluptatibus,16.22,10,2019,737399.0
2063,2019-12-05 00:00:00,Machines - Debitis,678.95,7,2019,737398.0
2064,2019-12-05 00:00:00,Copiers - Fugit,530.46,9,2019,737398.0
2065,2019-12-05 00:00:00,Envelopes - Possimus,722.38,7,2019,737398.0
2066,2019-12-05 00:00:00,Furnishings - Consequatur,169.33,10,2019,737398.0
2067,2019-12-05 00:00:00,Art - Cum,976.35,1,2019,737398.0
2068,2019-12-04 00:00:00,Binders - Aliquid,812.86,6,2019,737397.0
2069,2019-12-04 00:00:00,Paper - Quas,861.5,1,2019,737397.0
2070,2019-12-04 00:00:00,Chairs - Ea,911.91,2,2019,737397.0
2071,2019-12-03 00:00:00,Envelopes - Reiciendis,960.23,1,2019,737396.0
2072,2019-12-03 00:00:00,Chairs - Minus,747.71,10,2019,737396.0
2073,2019-12-03 00:00:00,Machines - Quas,100.26,3,2019,737396.0
2074,2019-12-03 00:00:00,Furnishings - Consequatur,480.06,6,2019,737396.0
2075,2019-12-03 00:00:00,Chairs - Atque,560.98,5,2019,737396.0
2076,2019-12-02 00:00:00,Bookcases - Ipsa,385.31,4,2019,737395.0
2077,2019-12-02 00:00:00,Copiers - Atque,198.69,10,2019,737395.0
2078,2019-12-02 00:00:00,Art - Nobis,893.0,3,2019,737395.0
2079,2019-12-01 00:00:00,Machines - Animi,890.3,6,2019,737394.0
2080,2019-12-01 00:00:00,Tables - Tenetur,681.94,6,2019,737394.0
2081,2019-11-30 00:00:00,Accessories - Culpa,975.24,5,2019,737393.0
2082,2019-11-29 00:00:00,Accessories - Magnam,644.74,2,2019,737392.0
2083,2019-11-28 00:00:00,Accessories - Recusandae,941.75,10,2019,737391.0
2084,2019-11-28 00:00:00,Binders - Odit,164.07,5,2019,737391.0
2085,2019-11-28 00:00:00,Accessories - Itaque,898.15,3,2019,737391.0
2086,2019-11-28 00:00:00,Art - Dolorem,208.41,7,2019,737391.0
2087,2019-11-27 00:00:00,Copiers - Corrupti,45.73,10,2019,737390.0
2088,2019-11-27 00:00:00,Accessories - Libero,662.0,6,2019,737390.0
2089,2019-11-27 00:00:00,Chairs - Laborum,660.1,1,2019,737390.0
2090,2019-11-27 00:00:00,Binders - At,295.63,3,2019,737390.0
2091,2019-11-26 00:00:00,Furnishings - Accusantium,20.91,5,2019,737389.0
2092,2019-11-26 00:00:00,Copiers - Voluptatibus,842.97,10,2019,737389.0
2093,2019-11-26 00:00:00,Copiers - Perspiciatis,569.89,3,2019,737389.0
2094,2019-11-25 00:00:00,Art - Magnam,475.98,5,2019,737388.0
2095,2019-11-25 00:00:00,Tables - Ab,374.5,8,2019,737388.0
2096,2019-11-25 00:00:00,Chairs - Recusandae,355.93,3,2019,737388.0
2097,2019-11-24 00:00:00,Bookcases - Consectetur,668.47,10,2019,737387.0
2098,2019-11-24 00:00:00,Machines - Ducimus,184.1,4,2019,737387.0
2099,2019-11-24 00:00:00,Accessories - Provident,897.14,1,2019,737387.0
2100,2019-11-23 00:00:00,Bookcases - Ut,942.1,3,2019,737386.0
2101,2019-11-23 00:00:00,Accessories - Corrupti,213.45,2,2019,737386.0
2102,2019-11-22 00:00:00,Chairs - Consectetur,697.53,8,2019,737385.0
2103,2019-11-22 00:00:00,Art - Modi,838.14,8,2019,737385.0
2104,2019-11-22 00:00:00,Machines - Saepe,128.88,8,2019,737385.0
2105,2019-11-21 00:00:00,Binders - Impedit,441.86,8,2019,737384.0
2106,2019-11-21 00:00:00,Art - Nemo,634.82,6,2019,737384.0
2107,2019-11-20 00:00:00,Phones - Non,744.02,6,2019,737383.0
2108,2019-11-20 00:00:00,Furnishings - Maxime,243.95,8,2019,737383.0
2109,2019-11-19 00:00:00,Phones - Modi,815.53,7,2019,737382.0
2110,2019-11-19 00:00:00,Art - Beatae,849.12,6,2019,737382.0
2111,2019-11-19 00:00:00,Bookcases - Officia,980.17,10,2019,737382.0
2112,2019-11-18 00:00:00,Phones - Iure,993.08,1,2019,737381.0
2113,2019-11-18 00:00:00,Envelopes - Neque,776.96,3,2019,737381.0
2114,2019-11-17 00:00:00,Binders - Culpa,507.45,7,2019,737380.0
2115,2019-11-16 00:00:00,Art - Eum,938.82,2,2019,737379.0
2116,2019-11-16 00:00:00,Accessories - Fuga,618.7,3,2019,737379.0
2117,2019-11-15 00:00:00,Bookcases - Commodi,505.0,4,2019,737378.0
2118,2019-11-15 00:00:00,Furnishings - Id,978.15,3,2019,737378.0
2119,2019-11-15 00:00:00,Tables - Aliquam,660.01,4,2019,737378.0
2120,2019-11-15 00:00:00,Furnishings - Reiciendis,112.38,1,2019,737378.0
2121,2019-11-15 00:00:00,Paper - Vitae,997.95,8,2019,737378.0
2122,2019-11-15 00:00:00,Machines - Voluptatibus,21.46,1,2019,737378.0
2123,2019-11-15 00:00:00,Furnishings - Repellendus,672.93,3,2019,737378.0
2124,2019-11-14 00:00:00,Tables - Quae,977.31,10,2019,737377.0
2125,2019-11-14 00:00:00,Envelopes - Voluptatibus,467.25,6,2019,737377.0
2126,2019-11-13 00:00:00,Machines - Aspernatur,592.5,7,2019,737376.0
2127,2019-11-13 00:00:00,Machines - Ea,748.91,3,2019,737376.0
2128,2019-11-12 00:00:00,Chairs - Officia,962.23,9,2019,737375.0
2129,2019-11-12 00:00:00,Binders - Dolorum,92.33,7,2019,737375.0
2130,2019-11-12 00:00:00,Copiers - Incidunt,399.46,9,2019,737375.0
2131,2019-11-11 00:00:00,Machines - Similique,939.66,5,2019,737374.0
2132,2019-11-11 00:00:00,Furnishings - Quidem,589.12,8,2019,737374.0
2133,2019-11-11 00:00:00,Bookcases - Magni,616.5,5,2019,737374.0
2134,2019-11-11 00:00:00,Chairs - Quae,447.78,3,2019,737374.0
2135,2019-11-11 00:00:00,Accessories - In,882.59,3,2019,737374.0
2136,2019-11-10 00:00:00,Copiers - Eos,751.91,3,2019,737373.0
2137,2019-11-10 00:00:00,Binders - Nemo,67.86,4,2019,737373.0
2138,2019-11-09 00:00:00,Bookcases - Provident,862.77,7,2019,737372.0
2139,2019-11-09 00:00:00,Binders - Beatae,554.9,9,2019,737372.0
2140,2019-11-09 00:00:00,Tables - Eius,319.89,10,2019,737372.0
2141,2019-11-09 00:00:00,Bookcases - Hic,365.45,6,2019,737372.0
2142,2019-11-09 00:00:00,Paper - Quas,795.72,2,2019,737372.0
2143,2019-11-09 00:00:00,Accessories - Aut,675.19,7,2019,737372.0
2144,2019-11-08 00:00:00,Paper - Cum,410.36,4,2019,737371.0
2145,2019-11-08 00:00:00,Furnishings - Fuga,990.67,6,2019,737371.0
2146,2019-11-07 00:00:00,Chairs - Ullam,835.41,3,2019,737370.0
2147,2019-11-06 00:00:00,Tables - Hic,525.11,3,2019,737369.0
2148,2019-11-06 00:00:00,Phones - Eveniet,842.13,7,2019,737369.0
2149,2019-11-06 00:00:00,Bookcases - Dolores,967.49,9,2019,737369.0
2150,2019-11-05 00:00:00,Bookcases - Explicabo,52.85,5,2019,737368.0
2151,2019-11-05 00:00:00,Envelopes - Sit,120.76,7,2019,737368.0
2152,2019-11-04 00:00:00,Art - Voluptate,345.18,7,2019,737367.0
2153,2019-11-04 00:00:00,Paper - Aperiam,964.93,6,2019,737367.0
2154,2019-11-04 00:00:00,Tables - Repudiandae,15.84,1,2019,737367.0
2155,2019-11-04 00:00:00,Tables - Eius,205.16,10,2019,737367.0
2156,2019-11-03 00:00:00,Furnishings - Veritatis,37.22,9,2019,737366.0
2157,2019-11-02 00:00:00,Phones - Minima,789.4,6,2019,737365.0
2158,2019-11-01 00:00:00,Paper - Rem,709.93,5,2019,737364.0
2159,2019-10-31 00:00:00,Phones - Modi,277.01,10,2019,737363.0
2160,2019-10-31 00:00:00,Phones - Voluptate,498.93,10,2019,737363.0
2161,2019-10-31 00:00:00,Phones - Eligendi,103.64,8,2019,737363.0
2162,2019-10-31 00:00:00,Binders - A,251.07,9,2019,737363.0
2163,2019-10-31 00:00:00,Envelopes - Quasi,231.0,5,2019,737363.0
2164,2019-10-30 00:00:00,Envelopes - Asperiores,430.05,9,2019,737362.0
2165,2019-10-29 00:00:00,Binders - Consectetur,300.03,7,2019,737361.0
2166,2019-10-29 00:00:00,Machines - Maiores,156.93,5,2019,737361.0
2167,2019-10-28 00:00:00,Machines - Error,425.4,1,2019,737360.0
2168,2019-10-28 00:00:00,Envelopes - Blanditiis,209.21,4,2019,737360.0
2169,2019-10-28 00:00:00,Chairs - Vel,543.18,2,2019,737360.0
2170,2019-10-27 00:00:00,Machines - Ut,665.77,3,2019,737359.0
2171,2019-10-27 00:00:00,Tables - Quo,310.26,2,2019,737359.0
2172,2019-10-27 00:00:00,Envelopes - Beatae,611.01,2,2019,737359.0
2173,2019-10-26 00:00:00,Furnishings - Quo,836.78,3,2019,737358.0
2174,2019-10-26 00:00:00,Binders - Placeat,980.89,3,2019,737358.0
2175,2019-10-26 00:00:00,Chairs - Officia,289.98,8,2019,737358.0
2176,2019-10-26 00:00:00,Chairs - Voluptatem,914.61,10,2019,737358.0
2177,2019-10-24 00:00:00,Paper - Error,817.14,6,2019,737356.0
2178,2019-10-24 00:00:00,Machines - Id,559.89,8,2019,737356.0
2179,2019-10-23 00:00:00,Chairs - Quidem,403.38,4,2019,737355.0
2180,2019-10-22 00:00:00,Phones - Ducimus,686.13,3,2019,737354.0
2181,2019-10-21 00:00:00,Tables - Nobis,558.47,6,2019,737353.0
2182,2019-10-21 00:00:00,Art - Facilis,645.97,1,2019,737353.0
2183,2019-10-21 00:00:00,Machines - Illo,305.01,6,2019,737353.0
2184,2019-10-20 00:00:00,Accessories - Dicta,461.72,1,2019,737352.0
2185,2019-10-19 00:00:00,Binders - Officiis,884.96,4,2019,737351.0
2186,2019-10-19 00:00:00,Furnishings - Beatae,880.27,8,2019,737351.0
2187,2019-10-19 00:00:00,Furnishings - Dignissimos,453.56,4,2019,737351.0
2188,2019-10-18 00:00:00,Machines - Est,421.47,8,2019,737350.0
2189,2019-10-18 00:00:00,Accessories - Occaecati,483.91,1,2019,737350.0
2190,2019-10-17 00:00:00,Paper - Illo,543.88,3,2019,737349.0
2191,2019-10-16 00:00:00,Furnishings - Voluptates,769.44,4,2019,737348.0
2192,2019-10-16 00:00:00,Binders - Eos,321.13,6,2019,737348.0
2193,2019-10-16 00:00:00,Machines - Soluta,828.6,9,2019,737348.0
2194,2019-10-16 00:00:00,Machines - Cumque,543.63,7,2019,737348.0
2195,2019-10-15 00:00:00,Tables - Beatae,543.85,4,2019,737347.0
2196,2019-10-15 00:00:00,Furnishings - Sed,117.01,6,2019,737347.0
2197,2019-10-15 00:00:00,Bookcases - Dolore,886.37,7,2019,737347.0
2198,2019-10-14 00:00:00,Furnishings - Consequatur,532.53,2,2019,737346.0
2199,2019-10-13 00:00:00,Tables - Illum,174.91,1,2019,737345.0
2200,2019-10-12 00:00:00,Accessories - Cumque,334.12,7,2019,737344.0
2201,2019-10-12 00:00:00,Machines - Laudantium,126.24,6,2019,737344.0
2202,2019-10-11 00:00:00,Tables - Sed,113.52,6,2019,737343.0
2203,2019-10-09 00:00:00,Furnishings - Doloremque,607.62,9,2019,737341.0
2204,2019-10-09 00:00:00,Paper - Mollitia,405.79,10,2019,737341.0
2205,2019-10-09 00:00:00,Art - Eos,29.82,1,2019,737341.0
2206,2019-10-09 00:00:00,Binders - Nulla,47.76,1,2019,737341.0
2207,2019-10-09 00:00:00,Bookcases - Voluptatum,473.13,4,2019,737341.0
2208,2019-10-08 00:00:00,Furnishings - Sequi,880.31,3,2019,737340.0
2209,2019-10-08 00:00:00,Binders - Cum,216.63,7,2019,737340.0
2210,2019-10-08 00:00:00,Binders - Dolor,405.04,2,2019,737340.0
2211,2019-10-07 00:00:00,Art - Necessitatibus,996.0,5,2019,737339.0
2212,2019-10-07 00:00:00,Bookcases - Optio,321.66,3,2019,737339.0
2213,2019-10-07 00:00:00,Bookcases - Dolore,975.58,1,2019,737339.0
2214,2019-10-06 00:00:00,Bookcases - Officiis,802.2,7,2019,737338.0
2215,2019-10-06 00:00:00,Tables - Voluptatem,696.46,10,2019,737338.0
2216,2019-10-06 00:00:00,Envelopes - Cumque,76.38,7,2019,737338.0
2217,2019-10-06 00:00:00,Envelopes - Illum,541.0,1,2019,737338.0
2218,2019-10-05 00:00:00,Phones - Similique,951.32,4,2019,737337.0
2219,2019-10-05 00:00:00,Machines - Alias,590.0,10,2019,737337.0
2220,2019-10-04 00:00:00,Bookcases - Qui,616.33,4,2019,737336.0
2221,2019-10-04 00:00:00,Tables - Iusto,202.02,3,2019,737336.0
2222,2019-10-03 00:00:00,Bookcases - Repellendus,481.77,2,2019,737335.0
2223,2019-10-03 00:00:00,Bookcases - Eaque,321.25,8,2019,737335.0
2224,2019-10-03 00:00:00,Chairs - Eum,611.9,8,2019,737335.0
2225,2019-10-03 00:00:00,Binders - Ducimus,702.65,3,2019,737335.0
2226,2019-10-03 00:00:00,Furnishings - Sapiente,63.15,6,2019,737335.0
2227,2019-10-03 00:00:00,Phones - Reprehenderit,90.25,1,2019,737335.0
2228,2019-10-03 00:00:00,Accessories - Amet,701.1,10,2019,737335.0
2229,2019-10-02 00:00:00,Art - Officiis,146.95,6,2019,737334.0
2230,2019-10-02 00:00:00,Binders - Pariatur,951.07,7,2019,737334.0
2231,2019-10-02 00:00:00,Art - Beatae,109.88,5,2019,737334.0
2232,2019-10-02 00:00:00,Paper - Voluptas,458.47,9,2019,737334.0
2233,2019-10-02 00:00:00,Bookcases - Eveniet,881.47,7,2019,737334.0
2234,2019-10-01 00:00:00,Tables - Delectus,540.92,3,2019,737333.0
2235,2019-10-01 00:00:00,Copiers - Quam,171.56,1,2019,737333.0
2236,2019-10-01 00:00:00,Phones - Vel,169.1,9,2019,737333.0
2237,2019-10-01 00:00:00,Machines - Aut,680.43,8,2019,737333.0
2238,2019-10-01 00:00:00,Phones - Autem,189.76,9,2019,737333.0
2239,2019-09-30 00:00:00,Accessories - Aspernatur,246.22,2,2019,737332.0
2240,2019-09-30 00:00:00,Paper - Labore,456.09,10,2019,737332.0
2241,2019-09-29 00:00:00,Bookcases - Dicta,665.1,9,2019,737331.0
2242,2019-09-29 00:00:00,Copiers - Sed,706.2,10,2019,737331.0
2243,2019-09-29 00:00:00,Tables - Officia,428.11,8,2019,737331.0
2244,2019-09-29 00:00:00,Bookcases - Quaerat,868.92,4,2019,737331.0
2245,2019-09-28 00:00:00,Binders - Distinctio,427.77,4,2019,737330.0
2246,2019-09-28 00:00:00,Binders - Provident,354.08,2,2019,737330.0
2247,2019-09-27 00:00:00,Bookcases - Iusto,389.23,9,2019,737329.0
2248,2019-09-27 00:00:00,Tables - Esse,722.78,1,2019,737329.0
2249,2019-09-27 00:00:00,Paper - Deleniti,466.62,9,2019,737329.0
2250,2019-09-27 00:00:00,Tables - Labore,333.74,1,2019,737329.0
2251,2019-09-26 00:00:00,Art - Amet,496.51,5,2019,737328.0
2252,2019-09-26 00:00:00,Phones - Occaecati,662.62,9,2019,737328.0
2253,2019-09-25 00:00:00,Machines - Natus,521.05,2,2019,737327.0
2254,2019-09-25 00:00:00,Paper - Perferendis,939.42,4,2019,737327.0
2255,2019-09-25 00:00:00,Tables - Eveniet,607.94,9,2019,737327.0
2256,2019-09-25 00:00:00,Phones - Itaque,444.62,5,2019,737327.0
2257,2019-09-24 00:00:00,Tables - Quo,349.24,10,2019,737326.0
2258,2019-09-24 00:00:00,Bookcases - Sequi,171.29,3,2019,737326.0
2259,2019-09-24 00:00:00,Tables - Est,500.86,1,2019,737326.0
2260,2019-09-24 00:00:00,Art - Doloribus,847.99,3,2019,737326.0
2261,2019-09-23 00:00:00,Furnishings - Eaque,122.6,2,2019,737325.0
2262,2019-09-23 00:00:00,Accessories - Fuga,945.91,8,2019,737325.0
2263,2019-09-22 00:00:00,Machines - Fugiat,561.87,7,2019,737324.0
2264,2019-09-21 00:00:00,Bookcases - Quod,743.74,8,2019,737323.0
2265,2019-09-20 00:00:00,Art - Quisquam,78.0,7,2019,737322.0
2266,2019-09-19 00:00:00,Tables - Natus,10.84,2,2019,737321.0
2267,2019-09-19 00:00:00,Copiers - Expedita,864.2,6,2019,737321.0
2268,2019-09-19 00:00:00,Machines - Hic,96.54,8,2019,737321.0
2269,2019-09-19 00:00:00,Art - Temporibus,830.41,6,2019,737321.0
2270,2019-09-18 00:00:00,Binders - Rem,419.29,2,2019,737320.0
2271,2019-09-18 00:00:00,Paper - Officia,949.87,1,2019,737320.0
2272,2019-09-18 00:00:00,Tables - Laborum,71.52,4,2019,737320.0
2273,2019-09-18 00:00:00,Machines - Molestias,522.61,8,2019,737320.0
2274,2019-09-17 00:00:00,Bookcases - Distinctio,697.62,9,2019,737319.0
2275,2019-09-16 00:00:00,Furnishings - Laboriosam,945.29,6,2019,737318.0
2276,2019-09-16 00:00:00,Bookcases - Veritatis,185.07,10,2019,737318.0
2277,2019-09-15 00:00:00,Art - Cupiditate,973.97,3,2019,737317.0
2278,2019-09-15 00:00:00,Furnishings - Vero,354.87,7,2019,737317.0
2279,2019-09-14 00:00:00,Furnishings - Quis,246.3,1,2019,737316.0
2280,2019-09-13 00:00:00,Paper - A,729.81,6,2019,737315.0
2281,2019-09-13 00:00:00,Envelopes - Eaque,710.62,8,2019,737315.0
2282,2019-09-13 00:00:00,Paper - Dolores,835.17,5,2019,737315.0
2283,2019-09-12 00:00:00,Machines - Hic,414.18,5,2019,737314.0
2284,2019-09-12 00:00:00,Furnishings - Hic,909.14,10,2019,737314.0
2285,2019-09-12 00:00:00,Binders - Deleniti,303.73,7,2019,737314.0
2286,2019-09-12 00:00:00,Bookcases - Possimus,393.57,2,2019,737314.0
2287,2019-09-12 00:00:00,Binders - Voluptas,496.24,10,2019,737314.0
2288,2019-09-12 00:00:00,Tables - Dignissimos,438.58,10,2019,737314.0
2289,2019-09-11 00:00:00,Binders - Incidunt,915.03,2,2019,737313.0
2290,2019-09-11 00:00:00,Art - Impedit,841.01,4,2019,737313.0
2291,2019-09-11 00:00:00,Phones - Nihil,630.5,4,2019,737313.0
2292,2019-09-11 00:00:00,Bookcases - Nisi,274.35,8,2019,737313.0
2293,2019-09-11 00:00:00,Accessories - Aut,808.88,1,2019,737313.0
2294,2019-09-11 00:00:00,Machines - Reprehenderit,147.83,1,2019,737313.0
2295,2019-09-11 00:00:00,Binders - Dolores,475.46,4,2019,737313.0
2296,2019-09-10 00:00:00,Binders - Reiciendis,587.41,7,2019,737312.0
2297,2019-09-10 00:00:00,Tables - Nemo,216.8,5,2019,737312.0
2298,2019-09-09 00:00:00,Art - A,116.09,6,2019,737311.0
2299,2019-09-09 00:00:00,Art - Reprehenderit,653.69,9,2019,737311.0
2300,2019-09-09 00:00:00,Copiers - Qui,240.35,9,2019,737311.0
2301,2019-09-09 00:00:00,Machines - Commodi,620.08,7,2019,737311.0
2302,2019-09-09 00:00:00,Bookcases - Repudiandae,71.8,2,2019,737311.0
2303,2019-09-08 00:00:00,Copiers - A,790.89,6,2019,737310.0
2304,2019-09-08 00:00:00,Envelopes - Autem,704.23,2,2019,737310.0
2305,2019-09-07 00:00:00,Binders - Veniam,801.2,1,2019,737309.0
2306,2019-09-07 00:00:00,Bookcases - Omnis,133.32,2,2019,737309.0
2307,2019-09-05 00:00:00,Tables - Ex,412.35,8,2019,737307.0
2308,2019-09-05 00:00:00,Binders - Nam,381.16,1,2019,737307.0
2309,2019-09-05 00:00:00,Envelopes - Cumque,198.72,6,2019,737307.0
2310,2019-09-04 00:00:00,Art - Incidunt,821.59,7,2019,737306.0
2311,2019-09-04 00:00:00,Art - Id,706.23,2,2019,737306.0
2312,2019-09-04 00:00:00,Chairs - Cupiditate,782.89,10,2019,737306.0
2313,2019-09-04 00:00:00,Art - Sequi,223.83,4,2019,737306.0
2314,2019-09-04 00:00:00,Accessories - Sunt,33.88,5,2019,737306.0
2315,2019-09-03 00:00:00,Paper - Dolore,380.03,4,2019,737305.0
2316,2019-09-02 00:00:00,Paper - Quisquam,420.9,3,2019,737304.0
2317,2019-09-02 00:00:00,Envelopes - Numquam,658.05,10,2019,737304.0
2318,2019-09-01 00:00:00,Accessories - Alias,582.21,7,2019,737303.0
2319,2019-09-01 00:00:00,Chairs - Iusto,60.76,3,2019,737303.0
2320,2019-09-01 00:00:00,Envelopes - Quis,799.7,2,2019,737303.0
2321,2019-08-31 00:00:00,Phones - Cupiditate,327.07,6,2019,737302.0
2322,2019-08-31 00:00:00,Bookcases - Officia,96.04,1,2019,737302.0
2323,2019-08-31 00:00:00,Accessories - Voluptate,487.8,9,2019,737302.0
2324,2019-08-30 00:00:00,Phones - Voluptatem,40.61,10,2019,737301.0
2325,2019-08-30 00:00:00,Accessories - Ut,961.55,4,2019,737301.0
2326,2019-08-29 00:00:00,Art - Expedita,610.22,1,2019,737300.0
2327,2019-08-29 00:00:00,Chairs - Laudantium,293.15,9,2019,737300.0
2328,2019-08-29 00:00:00,Bookcases - Dicta,332.67,7,2019,737300.0
2329,2019-08-27 00:00:00,Machines - Ratione,254.15,9,2019,737298.0
2330,2019-08-27 00:00:00,Furnishings - Dignissimos,441.03,4,2019,737298.0
2331,2019-08-27 00:00:00,Art - Consequuntur,558.68,8,2019,737298.0
2332,2019-08-27 00:00:00,Bookcases - Expedita,120.39,1,2019,737298.0
2333,2019-08-26 00:00:00,Chairs - Fuga,839.85,6,2019,737297.0
2334,2019-08-25 00:00:00,Machines - Suscipit,756.75,2,2019,737296.0
2335,2019-08-24 00:00:00,Paper - Blanditiis,30.5,7,2019,737295.0
2336,2019-08-24 00:00:00,Chairs - Deleniti,395.2,5,2019,737295.0
2337,2019-08-24 00:00:00,Copiers - Nam,881.69,3,2019,737295.0
2338,2019-08-24 00:00:00,Chairs - Eius,830.56,1,2019,737295.0
2339,2019-08-24 00:00:00,Phones - Impedit,23.65,3,2019,737295.0
2340,2019-08-23 00:00:00,Chairs - Officiis,223.23,6,2019,737294.0
2341,2019-08-23 00:00:00,Tables - Laboriosam,608.21,1,2019,737294.0
2342,2019-08-22 00:00:00,Chairs - Veniam,150.98,8,2019,737293.0
2343,2019-08-22 00:00:00,Accessories - Repellat,731.96,3,2019,737293.0
2344,2019-08-21 00:00:00,Bookcases - In,156.84,4,2019,737292.0
2345,2019-08-21 00:00:00,Bookcases - Vitae,384.95,7,2019,737292.0
2346,2019-08-19 00:00:00,Accessories - Sed,647.85,1,2019,737290.0
2347,2019-08-19 00:00:00,Art - Impedit,139.15,7,2019,737290.0
2348,2019-08-17 00:00:00,Bookcases - Itaque,115.41,6,2019,737288.0
2349,2019-08-17 00:00:00,Phones - Beatae,974.96,10,2019,737288.0
2350,2019-08-17 00:00:00,Phones - Assumenda,642.48,10,2019,737288.0
2351,2019-08-16 00:00:00,Chairs - Dolor,873.08,4,2019,737287.0
2352,2019-08-16 00:00:00,Machines - Quibusdam,667.43,2,2019,737287.0
2353,2019-08-16 00:00:00,Furnishings - Error,510.5,6,2019,737287.0
