location_id,crop_id,year,area,production,fertilizer_qty,pesticide_qty,annual_rainfall,yield
1,224,2010,381529.0,207272.0,63375782.19,91566.96,1297.0,0.543266697944324
1,229,2010,10085.0,13143.0,1675219.35,2420.4,1297.0,1.303222607833416
13,3,2010,211265.0,2284410.0,35093229.15,50703.6,1317.7,10.813007360424113
13,5,2010,891525.0,522540.0,148091217.8,213966.0,1317.7,0.5861192899806511
13,10,2010,307977.0,291109.0,51158059.47,73914.48,1317.7,0.945229676242057
13,11,2010,160.0,136.0,26577.6,38.4,1317.7,0.85
13,12,2010,1090.0,955.0,181059.9,261.6,1317.7,0.8761467889908257
13,18,2010,65767.0,1536239.0,10924556.37,15784.08,1317.7,23.358812170237353
13,25,2010,21061.0,12717.0,3498442.71,5054.64,1317.7,0.6038174825506861
13,27,2010,19081.0,1550.0,3169544.91,4579.44,1317.7,0.08123263979875268
13,30,2010,63448.0,46527.0,10539347.28,15227.52,1317.7,0.7333091665615937
13,31,2010,19100.0,15991.0,3172701.0,4584.0,1317.7,0.8372251308900523
13,35,2010,440741.0,4213360000.0,73211487.51,105777.84,1317.7,9559.718746383931
13,38,2010,4348.0,1622.0,722246.28,1043.52,1317.7,0.3730450781968721
13,40,2010,418360.0,994710.0,69493779.6,100406.4,1317.7,2.377641265895401
13,41,2010,129125.0,155407.0,21448953.75,30990.0,1317.7,1.203539206195547
13,45,2010,70151.0,36233.0,11652782.61,16836.24,1317.7,0.5165001211671965
13,46,2010,27130.0,7166.0,4506564.3,6511.2,1317.7,0.26413564319941024
13,50,2010,99759.0,82155.0,16570967.49,23942.16,1317.7,0.8235347186719996
13,51,2010,6608.0,17951.0,1097654.88,1585.92,1317.7,2.716555690072639
13,52,2010,7482.0,22761.0,1242835.02,1795.68,1317.7,3.0421010425020047
13,57,2010,4234.0,5467.0,703309.74,1016.16,1317.7,1.2912139820500708
13,62,2010,46469.0,168165.0,7718965.59,11152.56,1317.7,3.6188641890292454
13,65,2010,959173.0,607377.0,159328227.0,230201.52,1317.7,0.6332298761537283
13,68,2010,658739.0,432075.0,109423135.3,158097.36,1317.7,0.6559122808881818
13,69,2010,187013.0,168264.0,31064729.43,44883.12,1317.7,0.8997449375177127
13,76,2010,88254.0,50744.0,14659871.94,21180.96,1317.7,0.5749767715910894
13,77,2010,132555.0,80189.0,22018711.05,31813.2,1317.7,0.6049488891403568
13,82,2010,218192.0,335373.0,36243873.12,52366.08,1317.7,1.5370545207890298
13,83,2010,1020743.0,999104.0,169555619.7,244978.32,1317.7,0.9788007363263819
13,84,2010,5446.0,11403.0,904635.06,1307.04,1317.7,2.0938303341902316
13,94,2010,11358.0,3809.0,1886677.38,2725.92,1317.7,0.3353583377355168
13,97,2010,1139899.0,3908386.0,189348622.9,273575.76,1317.7,3.428712543830638
13,98,2010,115803.0,321962.0,19236036.33,27792.72,1317.7,2.7802561246254416
13,99,2010,30734.0,104275.0,5105224.74,7376.16,1317.7,3.3928222815123315
13,107,2010,1907.0,2405.0,316771.77,457.68,1317.7,1.261143156790771
13,109,2010,390821.0,107597.0,64919276.31,93797.04,1317.7,0.2753101803639006
13,110,2010,10263.0,2702.0,1704786.93,2463.12,1317.7,0.2632758452694144
13,117,2010,23385.0,7041.0,3884482.35,5612.4,1317.7,0.30109044259140477
13,125,2010,143154.0,893739.0,23779310.94,34356.96,1317.7,6.243199631166436
13,126,2010,14430.0,98814.0,2396967.3,3463.2,1317.7,6.847817047817048
13,127,2010,4680.0,49792.0,777394.8,1123.2,1317.7,10.639316239316239
13,130,2010,12965.0,4146.0,2153616.15,3111.6,1317.7,0.3197840339375241
13,135,2010,81180.0,66838.0,13484809.8,19483.2,1317.7,0.823330869672333
13,143,2010,4019.0,35992.0,667596.09,964.56,1317.7,8.955461557601394
13,144,2010,2140.0,15096.0,355475.4,513.6,1317.7,7.054205607476636
13,145,2010,1470.0,12493.0,244181.7,352.8,1317.7,8.498639455782312
13,149,2010,32843.0,249472.0,5455550.73,7882.32,1317.7,7.595895624638431
13,150,2010,5944.0,69194.0,987357.84,1426.56,1317.7,11.640982503364738
13,151,2010,1437.0,22093.0,238700.07,344.88,1317.7,15.374391092553932
13,155,2010,733345.0,1409869.0,121815937.9,176002.8,1317.7,1.922518050849191
13,156,2010,45898.0,71598.0,7624116.78,11015.52,1317.7,1.5599372521678505
13,157,2010,8675.0,16983.0,1441004.25,2082.0,1317.7,1.9576945244956772
13,161,2010,3838.0,1284.0,637530.18,921.12,1317.7,0.334549244398124
13,165,2010,1129304.0,3192746.0,187588687.4,271032.96,1317.7,2.8271802809518074
13,166,2010,49700.0,117501.0,8255667.0,11928.0,1317.7,2.36420523138833
13,167,2010,360062.0,1163725.0,59809898.82,86414.88,1317.7,3.2320128200143308
13,171,2010,55038.0,48719.0,9142362.18,13209.12,1317.7,0.8851884152767179
13,176,2010,341.0,85.0,56643.51,81.84,1317.7,0.24926686217008798
13,178,2010,86724.0,49112.0,14405723.64,20813.76,1317.7,0.5663022923296895
13,184,2010,24095.0,12082.0,4002420.45,5782.8,1317.7,0.501431832330359
13,189,2010,168075.0,147777.0,27918938.25,40338.0,1317.7,0.8792324854975457
13,197,2010,436798.0,42276713.0,72556515.78,104831.52,1317.7,96.78778977925722
13,199,2010,193955.0,97869.0,32217865.05,46549.2,1317.7,0.5045964270062644
13,200,2010,193178.0,98783.0,32088797.58,46362.72,1317.7,0.5113574009462776
13,201,2010,22120.0,22405.0,3674353.2,5308.8,1317.7,1.0128842676311032
13,206,2010,2060.0,16977.0,342186.6,494.4,1317.7,8.24126213592233
13,211,2010,879.0,9712.0,146010.69,210.96,1317.7,11.048919226393629
13,215,2010,125392.0,136982.0,20828865.12,30094.08,1317.7,1.0924301390838331
13,220,2010,14162.0,70158.0,2352449.82,3398.88,1317.7,4.953961304900438
13,223,2010,118318.0,42990.0,19653802.98,28396.32,1317.7,0.36334285569397723
13,224,2010,8727.0,4079.0,1449641.97,2094.48,1317.7,0.46740002291738286
13,229,2010,254755.0,300237.0,42317353.05,61141.2,1317.7,1.1785323153618181
14,3,2010,99833.5,99909.0,16583342.68,23960.04,3131.8,1.0007562591715207
14,18,2010,58671.14,483667.0,9745863.065,14081.0736,3131.8,8.24369528187112
14,25,2010,172181.55,45267.0,28601077.27,41323.572,3131.8,0.2629027326098528
14,30,2010,43847.75,34752.0,7283549.752,10523.46,3131.8,0.7925606216966663
14,35,2010,770473.13,5286561000.0,127983291.6,184913.5512,3131.8,6861.447588704359
14,62,2010,6087.93,33197.0,1011266.052,1461.1032,3131.8,5.4529207793125085
14,164,2010,70498.28,170262.0,11710469.29,16919.5872,3131.8,2.4151227519309693
14,167,2010,51132.63,137465.0,8493641.169,12271.8312,3131.8,2.6884007335433364
14,169,2010,91555.59,215011.0,15208299.05,21973.3416,3131.8,2.3484202329972423
14,178,2010,518.81,228.0,86179.5291,124.5144,3131.8,0.43946724234305434
14,197,2010,2844.91,271845.0,472568.0001,682.7784,3131.8,95.55486816806156
14,211,2010,72284.1,2408962.0,12007111.85,17348.184,3131.8,33.32630550840364
14,220,2010,2390.78,6198.0,397132.4658,573.7872,3131.8,2.5924593647261562
18,3,2010,14611.0,20501.0,2427033.21,3506.64,3119.7,1.4031209362808843
18,5,2010,779.0,611.0,129399.69,186.96,3119.7,0.7843388960205392
18,15,2010,6795.0,79954.0,1128717.45,1630.8,3119.7,11.766593083149374
18,25,2010,889.0,465.0,147671.79,213.36,3119.7,0.5230596175478065
18,30,2010,8650.0,15414.0,1436851.5,2076.0,3119.7,1.781965317919075
18,31,2010,25.0,12.0,4152.75,6.0,3119.7,0.48
18,40,2010,6816.0,5571.0,1132205.76,1635.84,3119.7,0.8173415492957746
18,53,2010,1848.0,1415.0,306971.28,443.52,3119.7,0.7656926406926406
18,59,2010,9438.0,56622.0,1567746.18,2265.12,3119.7,5.999364272091545
18,65,2010,554.0,344.0,92024.94,132.96,3119.7,0.6209386281588448
18,87,2010,3881.0,34354.0,644672.91,931.44,3119.7,8.851842308683329
18,94,2010,82.0,39.0,13621.02,19.68,3119.7,0.47560975609756095
18,97,2010,17276.0,26500.0,2869716.36,4146.24,3119.7,1.5339198888631627
18,103,2010,339.0,280.0,56311.29,81.36,3119.7,0.8259587020648967
18,105,2010,4122.0,18231.0,684705.42,989.28,3119.7,4.4228529839883555
18,130,2010,873.0,623.0,145014.03,209.52,3119.7,0.713631156930126
18,144,2010,1035.0,1420.0,171923.85,248.4,3119.7,1.3719806763285025
18,152,2010,17685.0,164647.0,2937655.35,4244.4,3119.7,9.309980209216851
18,161,2010,7152.0,4859.0,1188018.72,1716.48,3119.7,0.6793903803131991
18,164,2010,32596.0,42492.0,5414521.56,7823.04,3119.7,1.303595533194257
18,166,2010,12797.0,47413.0,2125709.67,3071.28,3119.7,3.7050089864812064
18,169,2010,62892.0,117116.0,10446990.12,15094.08,3119.7,1.8621764294345862
18,178,2010,1584.0,852.0,263118.24,380.16,3119.7,0.5378787878787878
18,185,2010,2231.0,1695.0,370591.41,535.44,3119.7,0.7597489914836396
18,189,2010,1078.0,1186.0,179066.58,258.72,3119.7,1.1001855287569573
18,197,2010,68.0,180.0,11295.48,16.32,3119.7,2.6470588235294117
18,204,2010,4133.0,13241.0,686532.63,991.92,3119.7,3.2037261069441083
18,209,2010,4180.0,21793.0,694339.8,1003.2,3119.7,5.213636363636364
18,213,2010,631.0,420.0,104815.41,151.44,3119.7,0.6656101426307448
18,220,2010,1928.0,10058.0,320260.08,462.72,3119.7,5.216804979253112
18,229,2010,393.0,704.0,65281.23,94.32,3119.7,1.7913486005089059
22,1,2011,60.0,77.0,10051.2,19.8,1434.5875,1.2833333333333334
22,10,2011,11.0,29.0,1842.72,3.63,1434.5875,2.6363636363636362
22,12,2011,20.0,51.0,3350.4,6.6,1434.5875,2.55
22,15,2011,266.0,3263.0,44560.32,87.78,1434.5875,12.266917293233083
22,23,2011,11.0,5.0,1842.72,3.63,1434.5875,0.45454545454545453
22,28,2011,159.0,50.0,26635.68,52.47,1434.5875,0.31446540880503143
22,35,2011,2095.0,17313000.0,350954.4,691.35,1434.5875,8263.961813842481
22,42,2011,8.0,8.0,1340.16,2.64,1434.5875,1.0
22,50,2011,1.0,2.0,167.52,0.33,1434.5875,2.0
22,52,2011,1.0,2.0,167.52,0.33,1434.5875,2.0
22,68,2011,16.0,30.0,2680.32,5.28,1434.5875,1.875
22,69,2011,282.0,389.0,47240.64,93.06,1434.5875,1.3794326241134751
22,70,2011,21.0,38.0,3517.92,6.93,1434.5875,1.8095238095238095
22,84,2011,1.0,2.0,167.52,0.33,1434.5875,2.0
22,109,2011,1.0,1.0,167.52,0.33,1434.5875,1.0
22,110,2011,3.0,1.0,502.56,0.99,1434.5875,0.3333333333333333
22,111,2011,1310.0,481.0,219451.2,432.3,1434.5875,0.36717557251908395
22,126,2011,1.0,7.0,167.52,0.33,1434.5875,7.0
22,130,2011,20.0,20.0,3350.4,6.6,1434.5875,1.0
22,135,2011,1.0,1.0,167.52,0.33,1434.5875,1.0
22,136,2011,20.0,20.0,3350.4,6.6,1434.5875,1.0
22,155,2011,12.0,33.0,2010.24,3.96,1434.5875,2.75
22,157,2011,10.0,25.0,1675.2,3.3,1434.5875,2.5
22,165,2011,4237.0,12794.0,709782.24,1398.21,1434.5875,3.019589332074581
22,166,2011,10324.0,23489.0,1729476.48,3406.92,1434.5875,2.2751840371948857
22,167,2011,2015.0,5831.0,337552.8,664.95,1434.5875,2.8937965260545906
22,178,2011,3.0,2.0,502.56,0.99,1434.5875,0.6666666666666666
22,179,2011,6.0,4.0,1005.12,1.98,1434.5875,0.6666666666666666
22,180,2011,113.0,92.0,18929.76,37.29,1434.5875,0.8141592920353983
22,194,2011,1949.0,287785.0,326496.48,643.17,1434.5875,147.6577732170344
22,209,2011,245.0,6064.0,41042.4,80.85,1434.5875,24.751020408163264
22,210,2011,1.0,24.0,167.52,0.33,1434.5875,24.0
22,217,2011,2.0,3.0,335.04,0.66,1434.5875,1.5
22,218,2011,4.0,6.0,670.08,1.32,1434.5875,1.5
22,223,2011,15.0,12.0,2512.8,4.95,1434.5875,0.8
22,224,2011,224.0,242.0,37524.48,73.92,1434.5875,1.0803571428571428
22,225,2011,832.0,317.0,139376.64,274.56,1434.5875,0.38100961538461536
3,2,2011,68699.0,60075.0,11508456.48,22670.67,1743.4,0.8744668772471215
3,5,2011,5697.0,4467.0,954361.44,1880.01,1743.4,0.7840968931016324
3,18,2011,47563.0,729102.0,7967753.76,15695.79,1743.4,15.329184450097765
3,25,2011,3647.0,5198.0,610945.44,1203.51,1743.4,1.4252810529202085
3,31,2011,1024.0,538.0,171540.48,337.92,1743.4,0.525390625
3,35,2011,20710.0,175613000.0,3469339.2,6834.3,1743.4,8479.623370352487
3,40,2011,1230.0,581.0,206049.6,405.9,1743.4,0.47235772357723577
3,53,2011,19526.0,12871.0,3270995.52,6443.58,1743.4,0.6591723855372325
3,62,2011,16338.0,121369.0,2736941.76,5391.54,1743.4,7.42863263557351
3,65,2011,1823.0,955.0,305388.96,601.59,1743.4,0.523861766319254
3,87,2011,65560.0,608023.0,10982611.2,21634.8,1743.4,9.274298352654057
3,94,2011,7037.0,3981.0,1178838.24,2322.21,1743.4,0.5657240301264743
3,97,2011,21297.0,17075.0,3567673.44,7028.01,1743.4,0.8017561158848664
3,103,2011,22544.0,11798.0,3776570.88,7439.52,1743.4,0.5233321504613201
3,105,2011,4877.0,27718.0,816995.04,1609.41,1743.4,5.683411933565717
3,110,2011,11512.0,6347.0,1928490.24,3798.96,1743.4,0.5513377345378735
3,117,2011,8423.0,4372.0,1411020.96,2779.59,1743.4,0.5190549685385255
3,128,2011,7372.0,22595.0,1234957.44,2432.76,1743.4,3.0649755832881174
3,144,2011,21151.0,13602.0,3543215.52,6979.83,1743.4,0.6430901612216916
3,152,2011,97816.0,682597.0,16386136.32,32279.28,1743.4,6.978377770507892
3,161,2011,247949.0,138647.0,41536416.48,81823.17,1743.4,0.5591754756018374
3,164,2011,276486.0,338015.0,46316934.72,91240.38,1743.4,1.2225392967455857
3,167,2011,393619.0,1080072.0,65939054.88,129894.27,1743.4,2.7439529087772696
3,169,2011,1875601.0,3297591.0,314200679.5,618948.33,1743.4,1.7581516537899051
3,178,2011,11801.0,7957.0,1976903.52,3894.33,1743.4,0.6742648928056945
3,184,2011,3991.0,2041.0,668572.32,1317.03,1743.4,0.511400651465798
3,197,2011,28404.0,1052514.0,4758238.08,9373.32,1743.4,37.055133079847906
3,206,2011,6558.0,25769.0,1098596.16,2164.14,1743.4,3.9293992070753276
3,211,2011,3875.0,28281.0,649140.0,1278.75,1743.4,7.298322580645161
3,215,2011,341.0,186.0,57124.32,112.53,1743.4,0.5454545454545454
3,220,2011,15447.0,13442.0,2587681.44,5097.51,1743.4,0.8702013335922832
3,224,2011,53669.0,29832.0,8990630.88,17710.77,1743.4,0.5558516089362574
3,229,2011,40194.0,48592.0,6733298.88,13264.02,1743.4,1.2089366572125193
1,3,2011,562.0,275.0,94146.24,185.46,861.9,0.4893238434163701
1,5,2011,478657.0,144679.0,80184620.64,157956.81,861.9,0.3022602824151741
1,6,2011,2841.0,1409.0,475924.32,937.53,861.9,0.49595212953185497
1,10,2011,32415.0,47506.0,5430160.8,10696.95,861.9,1.4655560697208083
1,11,2011,10748.0,11138.0,1800504.96,3546.84,861.9,1.0362858206177894
1,18,2011,62103.0,2308295.0,10403494.56,20493.99,861.9,37.16881632127272
1,30,2011,137898.0,38894.0,23100672.96,45506.34,861.9,0.2820490507476541
1,31,2011,253280.0,52509.0,42429465.6,83582.4,861.9,0.20731601389766266
1,35,2011,103967.0,1430853709.0,17416551.84,34309.11,861.9,13762.575711523848
1,38,2011,12821.0,7427.0,2147773.92,4230.93,861.9,0.5792839872084861
1,40,2011,2062999.0,3181907.0,345593592.5,680789.67,861.9,1.542369627905782
1,45,2011,4718.0,1119.0,790359.36,1556.94,861.9,0.23717676981771937
1,46,2011,15567.0,12408.0,2607783.84,5137.11,861.9,0.797070726536905
1,50,2011,201013.0,631557.0,33673697.76,66334.29,861.9,3.141871421251362
1,51,2011,47251.0,172647.0,7915487.52,15592.83,861.9,3.6538274322236566
1,57,2011,429.0,930.0,71866.08,141.57,861.9,2.167832167832168
1,62,2011,2369.0,21883.0,396854.88,781.77,861.9,9.23723089911355
1,65,2011,564754.0,519918.0,94607590.08,186368.82,861.9,0.9206096813833988
1,68,2011,1056654.0,381759.0,177010678.1,348695.82,861.9,0.3612904508003566
1,69,2011,250382.0,462862.0,41943992.64,82626.06,861.9,1.8486233035921114
1,76,2011,5878.0,2699.0,984682.56,1939.74,861.9,0.4591697856413746
1,77,2011,24983.0,10520.0,4185152.16,8244.39,861.9,0.421086338710323
1,82,2011,103263.0,153600.0,17298617.76,34076.79,861.9,1.4874640481101653
1,83,2011,173335.0,342633.0,29037079.2,57200.55,861.9,1.9767098393284679
1,94,2011,744.0,158.0,124634.88,245.52,861.9,0.21236559139784947
1,97,2011,530919.0,1492303.0,88939550.88,175203.27,861.9,2.810792230076528
1,98,2011,332805.0,2163376.0,55751493.6,109825.65,861.9,6.50043118342573
1,105,2011,25760.0,199619.0,4315315.2,8500.8,861.9,7.749184782608696
1,109,2011,152088.0,82507.0,25477781.76,50189.04,861.9,0.542495134395876
1,110,2011,131376.0,79912.0,22008107.52,43354.08,861.9,0.6082693947144076
1,117,2011,6880.0,2558.0,1152537.6,2270.4,861.9,0.37180232558139537
1,125,2011,39613.0,554878.0,6635969.76,13072.29,861.9,14.007472294448792
1,126,2011,17378.0,444871.0,2911162.56,5734.74,861.9,25.599666244677177
1,130,2011,5856.0,4569.0,980997.12,1932.48,861.9,0.7802254098360656
1,135,2011,3459.0,1459.0,579451.68,1141.47,861.9,0.4217982075744435
1,152,2011,6057.0,60802.0,1014668.64,1998.81,861.9,10.038302790160145
1,155,2011,37057.0,31267.0,6207788.64,12228.81,861.9,0.8437542164773187
1,156,2011,5379.0,9505.0,901090.08,1775.07,861.9,1.76705707380554
1,161,2011,6617.0,16183.0,1108479.84,2183.61,861.9,2.4456702433126796
1,165,2011,2873949.0,8563334.0,481443936.5,948403.17,861.9,2.9796402093426155
1,166,2011,1221899.0,4328458.0,204692520.5,403226.67,861.9,3.5424024407909327
1,171,2011,10080.0,7508.0,1688601.6,3326.4,861.9,0.7448412698412699
1,178,2011,33178.0,7939.0,5557978.56,10948.74,861.9,0.23928506841883176
1,179,2011,39315.0,12144.0,6586048.8,12973.95,861.9,0.3088897367417016
1,184,2011,27150.0,17001.0,4548168.0,8959.5,861.9,0.6261878453038674
1,185,2011,1841.0,1519.0,308404.32,607.53,861.9,0.8250950570342205
1,189,2011,130488.0,210812.0,21859349.76,43061.04,861.9,1.6155661823309424
1,197,2011,204038.0,16688857.0,34180445.76,67332.54,861.9,81.79288661915918
1,202,2011,157535.0,123565.0,26390263.2,51986.55,861.9,0.7843653791220998
1,206,2011,980.0,12599.0,164169.6,323.4,861.9,12.856122448979592
1,211,2011,12793.0,127953.0,2143083.36,4221.69,861.9,10.001797858203705
1,215,2011,213472.0,766816.0,35760829.44,70445.76,861.9,3.5921151251686405
1,223,2011,62571.0,40360.0,10481893.92,20648.43,861.9,0.6450272490450848
1,224,2011,477139.0,327400.0,79930325.28,157455.87,861.9,0.6861732115798541
1,229,2011,8255.0,10914.0,1382877.6,2724.15,861.9,1.3221078134463962
1,137,2011,49216.0,1050821.0,8244664.32,16241.28,861.9,21.351206924577372
1,138,2011,6967.0,4422.0,1167111.84,2299.11,861.9,0.6347064733744797
13,3,2011,216168.0,1750573.0,36212463.36,71335.44,1178.986364,8.098206024943563
13,5,2011,767419.0,351611.0,128558030.9,253248.27,1178.986364,0.4581734358935601
13,10,2011,281701.0,256072.0,47190551.52,92961.33,1178.986364,0.9090205572575177
13,11,2011,1350.0,1225.0,226152.0,445.5,1178.986364,0.9074074074074074
13,12,2011,3193.0,3328.0,534891.36,1053.69,1178.986364,1.0422799874725963
13,18,2011,69256.0,1730522.0,11601765.12,22854.48,1178.986364,24.987322398059373
13,25,2011,21701.0,6148.0,3635351.52,7161.33,1178.986364,0.28330491682410947
13,27,2011,19363.0,1583.0,3243689.76,6389.79,1178.986364,0.08175386045550792
13,30,2011,63165.0,50584.0,10581400.8,20844.45,1178.986364,0.8008232407187524
13,31,2011,16282.0,13651.0,2727560.64,5373.06,1178.986364,0.8384105146787864
13,35,2011,443753.0,4411600000.0,74337502.56,146438.49,1178.986364,9941.566592225856
13,38,2011,3042.0,1236.0,509595.84,1003.86,1178.986364,0.40631163708086787
13,40,2011,498264.0,1151643.0,83469185.28,164427.12,1178.986364,2.3113108713453108
13,41,2011,71476.0,50923.0,11973659.52,23587.08,1178.986364,0.7124489339078852
13,45,2011,68089.0,35959.0,11406269.28,22469.37,1178.986364,0.5281176107741339
13,46,2011,20294.0,7158.0,3399650.88,6697.02,1178.986364,0.35271508820340985
13,50,2011,88218.0,71254.0,14778279.36,29111.94,1178.986364,0.8077036432474098
13,51,2011,6537.0,15414.0,1095078.24,2157.21,1178.986364,2.3579623680587427
13,52,2011,5662.0,19828.0,948498.24,1868.46,1178.986364,3.5019427764040976
13,57,2011,5100.0,6365.0,854352.0,1683.0,1178.986364,1.2480392156862745
13,62,2011,29388.0,93513.0,4923077.76,9698.04,1178.986364,3.182013066557779
13,65,2011,802666.0,358478.0,134462608.3,264879.78,1178.986364,0.44660917492456387
13,68,2011,509848.0,295650.0,85409736.96,168249.84,1178.986364,0.5798787089485494
13,69,2011,167796.0,141687.0,28109185.92,55372.68,1178.986364,0.8444003432739755
13,76,2011,65620.0,35860.0,10992662.4,21654.6,1178.986364,0.5464797317890887
13,77,2011,113665.0,57234.0,19041160.8,37509.45,1178.986364,0.5035323098579159
13,82,2011,188170.0,277346.0,31522238.4,62096.1,1178.986364,1.4739118881862145
13,83,2011,934836.0,714847.0,156603726.7,308495.88,1178.986364,0.7646763710426214
13,84,2011,10517.0,19242.0,1761807.84,3470.61,1178.986364,1.8296092041456689
13,94,2011,8522.0,2085.0,1427605.44,2812.26,1178.986364,0.2446608777282328
13,97,2011,1206528.0,3433881.0,202117570.6,398154.24,1178.986364,2.846084798695099
13,98,2011,111362.0,347253.0,18655362.24,36749.46,1178.986364,3.118236023059931
13,99,2011,31494.0,106783.0,5275874.88,10393.02,1178.986364,3.3905823331428206
13,107,2011,825.0,1028.0,138204.0,272.25,1178.986364,1.246060606060606
13,109,2011,283536.0,72069.0,47497950.72,93566.88,1178.986364,0.254179363467073
13,110,2011,8723.0,2915.0,1461276.96,2878.59,1178.986364,0.33417402269861285
13,117,2011,18547.0,5042.0,3106993.44,6120.51,1178.986364,0.2718498948617027
13,125,2011,136540.0,674001.0,22873180.8,45058.2,1178.986364,4.936289731946682
13,126,2011,13695.0,108989.0,2294186.4,4519.35,1178.986364,7.958305951077035
13,127,2011,3572.0,21998.0,598381.44,1178.76,1178.986364,6.1584546472564385
13,130,2011,9968.0,8479.0,1669839.36,3289.44,1178.986364,0.8506219903691814
13,135,2011,67383.0,65344.0,11288000.16,22236.39,1178.986364,0.969740142172358
13,143,2011,3589.0,31982.0,601229.28,1184.37,1178.986364,8.91111730286988
13,144,2011,1321.0,9710.0,221293.92,435.93,1178.986364,7.350492051476154
13,145,2011,1345.0,12183.0,225314.4,443.85,1178.986364,9.057992565055763
13,149,2011,30868.0,255098.0,5171007.36,10186.44,1178.986364,8.264157055850719
13,150,2011,6763.0,82152.0,1132937.76,2231.79,1178.986364,12.147271920745231
13,151,2011,737.0,10633.0,123462.24,243.21,1178.986364,14.42740841248304
13,155,2011,638473.0,1086824.0,106956997.0,210696.09,1178.986364,1.702223899836015
13,156,2011,33850.0,50937.0,5670552.0,11170.5,1178.986364,1.5047858197932054
13,157,2011,7608.0,14649.0,1274492.16,2510.64,1178.986364,1.9254731861198737
13,161,2011,4209.0,1204.0,705091.68,1388.97,1178.986364,0.2860536944642433
13,165,2011,1117720.0,3218289.0,187240454.4,368847.6,1178.986364,2.8793338224242206
13,166,2011,43192.0,94196.0,7235523.84,14253.36,1178.986364,2.1808668271902203
13,167,2011,255223.0,869134.0,42754956.96,84223.59,1178.986364,3.405390580002586
13,171,2011,55288.0,34047.0,9261845.76,18245.04,1178.986364,0.6158117493850384
13,176,2011,42.0,10.0,7035.84,13.86,1178.986364,0.23809523809523808
13,178,2011,60680.0,30545.0,10165113.6,20024.4,1178.986364,0.5033783783783784
13,184,2011,23174.0,12622.0,3882108.48,7647.42,1178.986364,0.5446621213428843
13,189,2011,190973.0,192764.0,31991796.96,63021.09,1178.986364,1.0093782890775136
13,197,2011,431405.0,39470478.0,72268965.6,142363.65,1178.986364,91.49286169608604
13,199,2011,190774.0,82494.0,31958460.48,62955.42,1178.986364,0.4324174153710673
13,200,2011,172011.0,65833.0,28815282.72,56763.63,1178.986364,0.3827255233676916
13,201,2011,18482.0,18869.0,3096104.64,6099.06,1178.986364,1.0209392922843847
13,206,2011,1836.0,26754.0,307566.72,605.88,1178.986364,14.571895424836601
13,211,2011,860.0,9077.0,144067.2,283.8,1178.986364,10.554651162790698
13,215,2011,114558.0,104965.0,19190756.16,37804.14,1178.986364,0.9162607587422965
13,220,2011,25525.0,128206.0,4275948.0,8423.25,1178.986364,5.022761998041136
13,223,2011,84014.0,30814.0,14074025.28,27724.62,1178.986364,0.3667722046325612
13,224,2011,8260.0,4199.0,1383715.2,2725.8,1178.986364,0.5083535108958838
13,229,2011,225472.0,200932.0,37771069.44,74405.76,1178.986364,0.8911616520011354
14,3,2011,104548.36,121623.0,17513941.27,34500.9588,3035.1,1.1633181046551089
14,18,2011,59069.4,514054.0,9895305.888,19492.902,3035.1,8.702543110307536
14,25,2011,85335.38,37501.0,14295382.86,28160.6754,3035.1,0.43945430371318434
14,27,2011,8510.0,723.0,1425595.2,2808.3,3035.1,0.08495887191539366
14,30,2011,54052.21,36743.0,9054826.219,17837.2293,3035.1,0.6797686903088699
14,35,2011,820866.94,5940564000.0,137511629.8,270886.0902,3035.1,7236.93903423617
14,62,2011,6907.59,37125.0,1157159.477,2279.5047,3035.1,5.374522807520423
14,152,2011,386.0,4827.0,64662.72,127.38,3035.1,12.505181347150259
14,164,2011,68134.83,171662.0,11413946.72,22484.4939,3035.1,2.519445634486796
14,167,2011,47290.01,149217.0,7922022.475,15605.7033,3035.1,3.155359874104488
14,169,2011,92734.9,248114.0,15534950.45,30602.517,3035.1,2.6755191411216277
14,178,2011,196.56,76.0,32927.7312,64.8648,3035.1,0.38665038665038665
14,197,2011,2604.41,263034.0,436290.7632,859.4553,3035.1,100.9956189693635
14,211,2011,74497.84,2547399.0,12479878.16,24584.2872,3035.1,34.194266572024105
14,215,2011,43.0,69.0,7203.36,14.19,3035.1,1.6046511627906976
14,220,2011,2970.45,7946.0,497609.784,980.2485,3035.1,2.675015570031477
18,3,2011,15448.0,21751.0,2587848.96,5097.84,4083.104545,1.4080139823925428
18,5,2011,788.0,921.0,132005.76,260.04,4083.104545,1.1687817258883249
18,15,2011,6919.0,82125.0,1159070.88,2283.27,4083.104545,11.86948981066628
18,25,2011,911.0,493.0,152610.72,300.63,4083.104545,0.5411635565312843
18,30,2011,8697.0,15720.0,1456921.44,2870.01,4083.104545,1.807519834425664
18,31,2011,30.0,16.0,5025.6,9.9,4083.104545,0.5333333333333333
18,40,2011,6871.0,6389.0,1151029.92,2267.43,4083.104545,0.9298500946004948
18,53,2011,1893.0,1474.0,317115.36,624.69,4083.104545,0.7786582144743793
18,59,2011,9461.0,58132.0,1584906.72,3122.13,4083.104545,6.144382200613043
18,65,2011,561.0,352.0,93978.72,185.13,4083.104545,0.6274509803921569
18,87,2011,3889.0,34563.0,651485.28,1283.37,4083.104545,8.887374646438673
